id,type,address,number,postal_code,municipality,province,location,public,available,hours,concat_address,location_geo,coords,lat,lon,alt
1307.0,,Pastorijstraat ,62.0,2590.0,Berlaar,Antwerpen,,Y,,,"Pastorijstraat  62, Antwerpen, 2590, Belgique","'t Stapveld, 62, Pastorijstraat, Berlaar, Mechelen, Antwerpen, Vlaanderen, 2590, België / Belgique / Belgien","(51.1193642, 4.6686697, 0.0)",51.1193642,4.6686697,0.0
1311.0,,Kerkplaats,,2160.0,Wommelgem,Antwerpen,,,,,"Kerkplaats , Antwerpen, 2160, Belgique","Kerkplaats, Centrum, Wommelgem, Antwerpen, Vlaanderen, 2160, België / Belgique / Belgien","(51.2043973, 4.5230304, 0.0)",51.2043973,4.5230304,0.0
1328.0,,Paradeplein ,1.0,2500.0,LIER,Antwerpen,,Y,,,"Paradeplein  1, Antwerpen, 2500, Belgique","1, Paradeplein, Lier, Mechelen, Antwerpen, Vlaanderen, 2500, België / Belgique / Belgien","(51.132346850000005, 4.561052396226029, 0.0)",51.132346850000005,4.561052396226029,0.0
1339.0,,Burgemeester E.Ryckaertplaats,1.0,2600.0,Berchem,Antwerpen,,,,,"Burgemeester E.Ryckaertplaats 1, Antwerpen, 2600, Belgique",,,,,
1340.0,,Koningin Astridplein,27.0,2018.0,Antwerpen,Antwerpen,,,,,"Koningin Astridplein 27, Antwerpen, 2018, Belgique","Centraal Station, 27, Koningin Astridplein, Statiekwartier, Centraal Station, Antwerpen-Noord, Antwerpen, Vlaanderen, 2018, België / Belgique / Belgien","(51.2162206, 4.421068612450207, 0.0)",51.2162206,4.421068612450207,0.0
1343.0,,Orpheusplein,1.0,2000.0,Antwerpen,Antwerpen,,,,,"Orpheusplein 1, Antwerpen, 2000, Belgique","Zwembad groenenhoek, 1, Orpheusplein, Groenenhoek, Berchem, Antwerpen, Vlaanderen, 2600, België / Belgique / Belgien","(51.1988072, 4.4421487, 0.0)",51.1988072,4.4421487,0.0
1346.0,,Krijgsbaan,20.0,2000.0,Antwerpen,Antwerpen,,,,,"Krijgsbaan 20, Antwerpen, 2000, Belgique","Sportcentrum Sorghvliedt, 20, Krijgsbaan, Vogeltjeswijk, Nachtegalenhof, Hoboken, Antwerpen, Vlaanderen, 2660, België / Belgique / Belgien","(51.1671534, 4.3540291, 0.0)",51.1671534,4.3540291,0.0
1347.0,,Desguinlei ,,2000.0,Antwerpen,Antwerpen,,,,,"Desguinlei  , Antwerpen, 2000, Belgique","Desguinlei, Markgrave, Antwerpen, Vlaanderen, 2018, België / Belgique / Belgien","(51.1967619, 4.3966191, 0.0)",51.1967619,4.3966191,0.0
1353.0,,Wandeldijk,40.0,2000.0,Antwerpen,Antwerpen,,,,,"Wandeldijk 40, Antwerpen, 2000, Belgique","De Molen, 40, Wandeldijk, Linkeroever, Sint-Anna, Antwerpen, Vlaanderen, 2050, België / Belgique / Belgien","(51.234569300000004, 4.393679560997208, 0.0)",51.234569300000004,4.393679560997208,0.0
1376.0,,Steenweg op Gierle,417.0,2300.0,Turnhout,Antwerpen,,N,,,"Steenweg op Gierle 417, Antwerpen, 2300, Belgique","417, Steenweg op Gierle, Turnhout, Antwerpen, Vlaanderen, 2300, België / Belgique / Belgien","(51.3033351, 4.918452711437914, 0.0)",51.3033351,4.918452711437914,0.0
1377.0,,Steenweg op Gierle,417.0,2300.0,TURNHOUT,Antwerpen,,N,,,"Steenweg op Gierle 417, Antwerpen, 2300, Belgique","417, Steenweg op Gierle, Turnhout, Antwerpen, Vlaanderen, 2300, België / Belgique / Belgien","(51.3033351, 4.918452711437914, 0.0)",51.3033351,4.918452711437914,0.0
1383.0,,Balsakker,,2275.0,Lille,Antwerpen,,,,,"Balsakker , Antwerpen, 2275, Belgique","Balsakker, Lille, Turnhout, Antwerpen, Vlaanderen, 2275, België / Belgique / Belgien","(51.2380385, 4.8134128, 0.0)",51.2380385,4.8134128,0.0
1391.0,,Oudaan,,2000.0,Antwerpen,Antwerpen,,Y,,,"Oudaan , Antwerpen, 2000, Belgique","Oudaan, Theaterbuurt, Sint-Anna, Antwerpen, Vlaanderen, 2000, België / Belgique / Belgien","(51.2157784, 4.403142, 0.0)",51.2157784,4.403142,0.0
1416.0,,Montezumalaan,1.0,2200.0,Herentals,Antwerpen,,,,,"Montezumalaan 1, Antwerpen, 2200, Belgique","1, Montezumalaan, Herentals, Turnhout, Antwerpen, Vlaanderen, 2200, België / Belgique / Belgien","(51.176889200000005, 4.807233599276413, 0.0)",51.176889200000005,4.807233599276413,0.0
1419.0,,Tijsmanstunnel West,,2040.0,Antwerpen,Antwerpen,,Y,,,"Tijsmanstunnel West , Antwerpen, 2040, Belgique","Tijsmanstunnel-West, Lillo, Berendrecht-Zandvliet-Lillo, Antwerpen, Vlaanderen, 2040, België / Belgique / Belgien","(51.3025136, 4.3063311, 0.0)",51.3025136,4.3063311,0.0
1423.0,,Koning Albertplein,2.0,2800.0,Mechelen,Antwerpen,,,,,"Koning Albertplein 2, Antwerpen, 2800, Belgique","2, Koning Albertplein, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.01750985, 4.482367603711941, 0.0)",51.01750985,4.482367603711941,0.0
1427.0,,Koningin Astridplein,27.0,2018.0,Antwerpen,Antwerpen,,,,,"Koningin Astridplein 27, Antwerpen, 2018, Belgique","Centraal Station, 27, Koningin Astridplein, Statiekwartier, Centraal Station, Antwerpen-Noord, Antwerpen, Vlaanderen, 2018, België / Belgique / Belgien","(51.2162206, 4.421068612450207, 0.0)",51.2162206,4.421068612450207,0.0
1428.0,,Guldenstraat,18.0,2800.0,Mechelen,Antwerpen,,,,,"Guldenstraat 18, Antwerpen, 2800, Belgique","18, Guldenstraat, Nekkerspoel, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.025485700000004, 4.476775380035745, 0.0)",51.025485700000004,4.476775380035745,0.0
1430.0,,Zeevaartstraat,11.0,2000.0,Antwerpen,Antwerpen,,,,,"Zeevaartstraat 11, Antwerpen, 2000, Belgique","11, Zeevaartstraat, Galgenberg, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0412349, 4.461868196674391, 0.0)",51.0412349,4.461868196674391,0.0
1431.0,,Burg E. Ryckaertsplein,2.0,2600.0,Berchem,Antwerpen,,,,,"Burg E. Ryckaertsplein 2, Antwerpen, 2600, Belgique","1-2, Burgemeester E. Ryckaertsplein, Zurenborg, Berchem, Antwerpen, Vlaanderen, 2000, België / Belgique / Belgien","(51.20016955, 4.432701106542972, 0.0)",51.20016955,4.432701106542972,0.0
1432.0,,Korte Klarenstraat,10.0,2000.0,Antwerpen,Antwerpen,,,,,"Korte Klarenstraat 10, Antwerpen, 2000, Belgique","Q-Park Shopping Meir, 10, Korte Klarenstraat, Meir, Sint-Anna, Antwerpen, Vlaanderen, 2000, België / Belgique / Belgien","(51.2189476, 4.407277904735329, 0.0)",51.2189476,4.407277904735329,0.0
1456.0,,Antwerpsestraat,145.0,2500.0,LIER,Antwerpen,,Y,,,"Antwerpsestraat 145, Antwerpen, 2500, Belgique","145, Antwerpsestraat, Lier, Mechelen, Antwerpen, Vlaanderen, 2500, België / Belgique / Belgien","(51.13464265, 4.564967153974129, 0.0)",51.13464265,4.564967153974129,0.0
1461.0,,Bormstraat,24.0,2830.0,Tisselt,Antwerpen,,,,,"Bormstraat 24, Antwerpen, 2830, Belgique","Bormstraat, Tisselt, Willebroek, Mechelen, Antwerpen, Vlaanderen, 2830, België / Belgique / Belgien","(51.0183582, 4.3591881, 0.0)",51.0183582,4.3591881,0.0
1463.0,,Industriepark,7.0,2220.0,Heist-Op-Den-Berg,Antwerpen,,,,,"Industriepark 7, Antwerpen, 2220, Belgique","7, Industriepark, Hulshout, Turnhout, Antwerpen, Vlaanderen, 2235, België / Belgique / Belgien","(51.084095649999995, 4.8055748577661515, 0.0)",51.084095649999995,4.8055748577661515,0.0
1464.0,,Industriepark,7.0,2220.0,HEIST-OP-DEN-BERG,Antwerpen,,,,,"Industriepark 7, Antwerpen, 2220, Belgique","7, Industriepark, Hulshout, Turnhout, Antwerpen, Vlaanderen, 2235, België / Belgique / Belgien","(51.084095649999995, 4.8055748577661515, 0.0)",51.084095649999995,4.8055748577661515,0.0
1465.0,,Hoofd,1.0,2830.0,Willebroek,Antwerpen,,Y,,,"Hoofd 1, Antwerpen, 2830, Belgique","Keppel Seghers, 1, Hoofd, Klein-Willebroek, Willebroek, Mechelen, Antwerpen, Vlaanderen, 2830, België / Belgique / Belgien","(51.08162145, 4.365870115536627, 0.0)",51.08162145,4.365870115536627,0.0
1480.0,,Terlochtweg ,1.0,2620.0,Hemiksem,Antwerpen,,Y,,,"Terlochtweg  1, Antwerpen, 2620, Belgique","Terlochtweg, Calding, Hemiksem, Antwerpen, Vlaanderen, 2620, België / Belgique / Belgien","(51.1511372, 4.3368433, 0.0)",51.1511372,4.3368433,0.0
1485.0,,Noorderlaan,395.0,2030.0,Antwerpen,Antwerpen,,,,,"Noorderlaan 395, Antwerpen, 2030, Belgique","Bpost sorteercentrum Antwerpen X, 395, Noorderlaan, Antwerpen, Vlaanderen, 2030, België / Belgique / Belgien","(51.2864133, 4.382813053728325, 0.0)",51.2864133,4.382813053728325,0.0
1489.0,,Toekomstlaan,54.0,2200.0,Herentals,Antwerpen,,,,,"Toekomstlaan 54, Antwerpen, 2200, Belgique","54, Toekomstlaan, Wolfstee, Herentals, Turnhout, Antwerpen, Vlaanderen, 2200, België / Belgique / Belgien","(51.168104549999995, 4.789436240605743, 0.0)",51.168104549999995,4.789436240605743,0.0
1490.0,,Toekomstlaan,45.0,2200.0,HERENTALS,Antwerpen,,,,,"Toekomstlaan 45, Antwerpen, 2200, Belgique","45, Toekomstlaan, Wolfstee, Herentals, Turnhout, Antwerpen, Vlaanderen, 2200, België / Belgique / Belgien","(51.16668625, 4.790167039280697, 0.0)",51.16668625,4.790167039280697,0.0
1491.0,,Toekomstlaan,54.0,2200.0,HERENTALS,Antwerpen,,,,,"Toekomstlaan 54, Antwerpen, 2200, Belgique","54, Toekomstlaan, Wolfstee, Herentals, Turnhout, Antwerpen, Vlaanderen, 2200, België / Belgique / Belgien","(51.168104549999995, 4.789436240605743, 0.0)",51.168104549999995,4.789436240605743,0.0
1509.0,,Kontichsesteenweg ,25.0,2630.0,Aartselaar,Antwerpen,,Y,,,"Kontichsesteenweg  25, Antwerpen, 2630, Belgique","Equans, 25, Kontichsesteenweg, Aartselaar, Antwerpen, Vlaanderen, 2630, België / Belgique / Belgien","(51.14344015, 4.384414381633512, 0.0)",51.14344015,4.384414381633512,0.0
1510.0,,Haven 1036 Vitshoekstraat,5.0,2070.0,Zwijndrecht,Antwerpen,,Y,,,"Haven 1036 Vitshoekstraat 5, Antwerpen, 2070, Belgique",,,,,
1526.0,,Steenweg op Wortel,,2330.0,Merksplas,Antwerpen,,Y,,,"Steenweg op Wortel , Antwerpen, 2330, Belgique","Steenweg op Wortel, Merksplas-Kolonie, Merksplas, Turnhout, Antwerpen, Vlaanderen, 2330, België / Belgique / Belgien","(51.3628389, 4.8272705, 0.0)",51.3628389,4.8272705,0.0
1530.0,,Bevrijdingsstraat,1.0,2490.0,Balen,Antwerpen,,Y,,,"Bevrijdingsstraat 1, Antwerpen, 2490, Belgique","Bib van Balen, 1, Bevrijdingsstraat, Balen, Turnhout, Antwerpen, Vlaanderen, 2490, België / Belgique / Belgien","(51.17103135, 5.163835118024743, 0.0)",51.17103135,5.163835118024743,0.0
1531.0,,17de Escadrille Lichtvliegwe Straat,14.0,2490.0,BALEN,Antwerpen,,Y,,,"17de Escadrille Lichtvliegwe Straat 14, Antwerpen, 2490, Belgique",,,,,
1532.0,,Hoolsterberg,36.0,2490.0,BALEN,Antwerpen,,,,,"Hoolsterberg 36, Antwerpen, 2490, Belgique","Sportcomplex Bleukens, 36, Hoolsterberg, Scheps, Balen, Turnhout, Antwerpen, Vlaanderen, 2490, België / Belgique / Belgien","(51.16020665, 5.1622670944692555, 0.0)",51.16020665,5.1622670944692555,0.0
1533.0,,Schoolstraat ,,2491.0,Olmen,Antwerpen,,y,,,"Schoolstraat  , Antwerpen, 2491, Belgique","Schoolstraat, Olmen, Balen, Turnhout, Antwerpen, Vlaanderen, 2491, België / Belgique / Belgien","(51.141253, 5.1511816, 0.0)",51.141253,5.1511816,0.0
1534.0,,Vredelaan ,1.0,2490.0,BALEN,Antwerpen,,Y,,,"Vredelaan  1, Antwerpen, 2490, Belgique","Gemeentehuis Balen, 1, Vredelaan, Balen, Turnhout, Antwerpen, Vlaanderen, 2490, België / Belgique / Belgien","(51.1719526, 5.1751498, 0.0)",51.1719526,5.1751498,0.0
1545.0,,Rouaanse Kaai,4.0,2000.0,Antwerpen,Antwerpen,,,,,"Rouaanse Kaai 4, Antwerpen, 2000, Belgique","4, Rouaanse Kaai, Schipperskwartier, Sint-Anna, Antwerpen, Vlaanderen, 2000, België / Belgique / Belgien","(51.22661705, 4.4015259356613665, 0.0)",51.22661705,4.4015259356613665,0.0
1546.0,,Industrieweg ,3.0,2390.0,Malle,Antwerpen,,,,,"Industrieweg  3, Antwerpen, 2390, Belgique","Ecover, 3, Industrieweg, Oostmalle, Malle, Antwerpen, Vlaanderen, 2390, België / Belgique / Belgien","(51.29531365, 4.717441422958526, 0.0)",51.29531365,4.717441422958526,0.0
1547.0,,Steenovenstraat,,2390.0,MALLE,Antwerpen,,Y,,,"Steenovenstraat , Antwerpen, 2390, Belgique","Steenovenstraat, Oostmalle, Malle, Antwerpen, Vlaanderen, 2390, België / Belgique / Belgien","(51.3028792, 4.709199, 0.0)",51.3028792,4.709199,0.0
1562.0,,Nijverheidsstraat,16.0,2260.0,Westerlo,Antwerpen,,Y,,,"Nijverheidsstraat 16, Antwerpen, 2260, Belgique","16, Nijverheidsstraat, Westerlo-Hoogbuul, Oevel, Westerlo, Turnhout, Antwerpen, Vlaanderen, 2260, België / Belgique / Belgien","(51.140084900000005, 4.9193569462344655, 0.0)",51.140084900000005,4.9193569462344655,0.0
1563.0,,Nijverheidsstraat,16.0,2260.0,WESTERLO,Antwerpen,,Y,,,"Nijverheidsstraat 16, Antwerpen, 2260, Belgique","16, Nijverheidsstraat, Westerlo-Hoogbuul, Oevel, Westerlo, Turnhout, Antwerpen, Vlaanderen, 2260, België / Belgique / Belgien","(51.140084900000005, 4.9193569462344655, 0.0)",51.140084900000005,4.9193569462344655,0.0
1564.0,,Nijverheidsstraat,16.0,2260.0,WESTERLO,Antwerpen,,Y,,,"Nijverheidsstraat 16, Antwerpen, 2260, Belgique","16, Nijverheidsstraat, Westerlo-Hoogbuul, Oevel, Westerlo, Turnhout, Antwerpen, Vlaanderen, 2260, België / Belgique / Belgien","(51.140084900000005, 4.9193569462344655, 0.0)",51.140084900000005,4.9193569462344655,0.0
1565.0,,Nijverheidsstraat,16.0,2260.0,WESTERLO,Antwerpen,,Y,,,"Nijverheidsstraat 16, Antwerpen, 2260, Belgique","16, Nijverheidsstraat, Westerlo-Hoogbuul, Oevel, Westerlo, Turnhout, Antwerpen, Vlaanderen, 2260, België / Belgique / Belgien","(51.140084900000005, 4.9193569462344655, 0.0)",51.140084900000005,4.9193569462344655,0.0
1571.0,,Franscontinentaalweg,12.0,2030.0,Antwerpen,Antwerpen,,,,,"Franscontinentaalweg 12, Antwerpen, 2030, Belgique",,,,,
1572.0,,Transcontinentaalweg,10.0,2030.0,Antwerpen,Antwerpen,,,,,"Transcontinentaalweg 10, Antwerpen, 2030, Belgique","10, Transcontinentaalweg, Luithagen, Antwerpen, Vlaanderen, 2030, België / Belgique / Belgien","(51.27436915, 4.389605074149433, 0.0)",51.27436915,4.389605074149433,0.0
1574.0,,Mechelsesteenweg,120.0,2860.0,Sint-Katelijne-Waver,Antwerpen,,Y,,,"Mechelsesteenweg 120, Antwerpen, 2860, Belgique","120, Mechelsesteenweg, Sint-Katelijne-Waver, Mechelen, Antwerpen, Vlaanderen, 2860, België / Belgique / Belgien","(51.058745, 4.521238092085159, 0.0)",51.058745,4.521238092085159,0.0
1575.0,,Nieuwe weg 1 haven,1053.0,2070.0,Zwijndrecht,Antwerpen,,N,,,"Nieuwe weg 1 haven 1053, Antwerpen, 2070, Belgique",,,,,
1577.0,,J. Van Rijswijcklaan,191.0,2020.0,Antwerpen,Antwerpen,,Y,,,"J. Van Rijswijcklaan 191, Antwerpen, 2020, Belgique","Jan Van Rijswijcklaan, Kiel, Antwerpen, Vlaanderen, 2020, België / Belgique / Belgien","(51.184635, 4.3904513, 0.0)",51.184635,4.3904513,0.0
1589.0,,Lodderstraat,16.0,2880.0,Bornem,Antwerpen,,,,,"Lodderstraat 16, Antwerpen, 2880, Belgique","16, Lodderstraat, Hingene, Bornem, Mechelen, Antwerpen, Vlaanderen, 2880, België / Belgique / Belgien","(51.08576745, 4.278968372303661, 0.0)",51.08576745,4.278968372303661,0.0
1630.0,,Wommelgemsesteenweg,18.0,2110.0,Wijnegem,Antwerpen,,,,,"Wommelgemsesteenweg 18, Antwerpen, 2110, Belgique","18, Wommelgemsesteenweg, Vremde, Boechout, Antwerpen, Vlaanderen, 2531, België / Belgique / Belgien","(51.177010100000004, 4.526191284279825, 0.0)",51.177010100000004,4.526191284279825,0.0
1646.0,,Visbeekstraat,,2300.0,Turnhout,Antwerpen,,,,,"Visbeekstraat , Antwerpen, 2300, Belgique","Visbeekstraat, Turnhout, Antwerpen, Vlaanderen, 2300, België / Belgique / Belgien","(51.3059104, 4.9106567, 0.0)",51.3059104,4.9106567,0.0
1649.0,,Victor Dumonlaan ,28.0,2830.0,Willebroek,Antwerpen,,N,,,"Victor Dumonlaan  28, Antwerpen, 2830, Belgique","Victor Dumonlaan, Willebroek, Mechelen, Antwerpen, Vlaanderen, 2830, België / Belgique / Belgien","(51.0741113, 4.3671474, 0.0)",51.0741113,4.3671474,0.0
1650.0,,Kern,18.0,2610.0,Wilrijk,Antwerpen,,Y,,,"Kern 18, Antwerpen, 2610, Belgique","18-27, Kern, Wilrijk, Antwerpen, Vlaanderen, 2610, België / Belgique / Belgien","(51.17117225, 4.393468500000001, 0.0)",51.17117225,4.393468500000001,0.0
1651.0,,Bist,1.0,2610.0,Wilrijk,Antwerpen,,Y,,,"Bist 1, Antwerpen, 2610, Belgique","Bibliotheek Bist, 1, Bist, Wilrijk, Antwerpen, Vlaanderen, 2610, België / Belgique / Belgien","(51.1692565, 4.3936274, 0.0)",51.1692565,4.3936274,0.0
1655.0,,P. Verhaertstraat,7.0,2250.0,Olen,Antwerpen,,,,,"P. Verhaertstraat 7, Antwerpen, 2250, Belgique","Sporthal Olen, 7, P. Verhaertstraat, Onze-Lieve-Vrouw-Olen, Olen, Turnhout, Antwerpen, Vlaanderen, 2250, België / Belgique / Belgien","(51.167898300000004, 4.903270084918512, 0.0)",51.167898300000004,4.903270084918512,0.0
1685.0,,Uitbreidingsstraat,3.0,2600.0,Berchem,Antwerpen,,,,,"Uitbreidingsstraat 3, Antwerpen, 2600, Belgique","3, Uitbreidingsstraat, Boom, Antwerpen, Vlaanderen, 2850, België / Belgique / Belgien","(51.1044795, 4.36658449471823, 0.0)",51.1044795,4.36658449471823,0.0
1690.0,,Schaliënhoevedreef,201.0,2800.0,Mechelen,Antwerpen,,,,,"Schaliënhoevedreef 201, Antwerpen, 2800, Belgique","Schaliënhoevedreef, Otterbeek, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0552989, 4.4614376, 0.0)",51.0552989,4.4614376,0.0
1707.0,,Meistraat,4.0,2000.0,Antwerpen,Antwerpen,,,,,"Meistraat 4, Antwerpen, 2000, Belgique","4, Meistraat, Hombeek, Mechelen, Antwerpen, Vlaanderen, 2811, België / Belgique / Belgien","(51.007106050000004, 4.41474875000001, 0.0)",51.007106050000004,4.41474875000001,0.0
1708.0,,Van Estbornstraat,13.0,2060.0,Antwerpen,Antwerpen,,,,,"Van Estbornstraat 13, Antwerpen, 2060, Belgique",,,,,
1718.0,,Breendonkdorp,58.0,2870.0,BREENDONK,Antwerpen,,,,,"Breendonkdorp 58, Antwerpen, 2870, Belgique",,,,,
1728.0,,Eggestraat,1.0,2800.0,Mechelen,Antwerpen,,,,,"Eggestraat 1, Antwerpen, 2800, Belgique","Kellogg's, 1, Eggestraat, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.0154768, 4.4642487, 0.0)",51.0154768,4.4642487,0.0
1763.0,,Battelsesteenweg,315.0,2800.0,Mechelen,Antwerpen, inkom gebouw,Y,,,"Battelsesteenweg 315, Antwerpen, 2800, Belgique","315, Battelsesteenweg, Marokken, Battel, Mechelen, Antwerpen, Vlaanderen, 2800, België / Belgique / Belgien","(51.03259425, 4.456983197080859, 0.0)",51.03259425,4.456983197080859,0.0
1776.0,,Electronicalaan,,2610.0,Wilrijk,Antwerpen, ingang productie,Y,,,"Electronicalaan , Antwerpen, 2610, Belgique",,,,,
1777.0,,Dynamicalaan,18.0,2610.0,Wilrijk,Antwerpen, ingang productie,Y,,,"Dynamicalaan 18, Antwerpen, 2610, Belgique","Dynamicalaan, Terbekehof, Wilrijk, Antwerpen, Vlaanderen, 2610, België / Belgique / Belgien","(51.1563422, 4.3779183, 0.0)",51.1563422,4.3779183,0.0
1778.0,,Terbekenhofdreef,30.0,2610.0,Wilrijk,Antwerpen, ingang productie,Y,,,"Terbekenhofdreef 30, Antwerpen, 2610, Belgique",,,,,
1779.0,,Rooienberg,,2570.0,Duffel,Antwerpen, buiten aan ingang,,,,"Rooienberg , Antwerpen, 2570, Belgique","Rooienberg, Duffel, Mechelen, Antwerpen, Vlaanderen, 2570, België / Belgique / Belgien","(51.0958669, 4.4905578, 0.0)",51.0958669,4.4905578,0.0
1783.0,,L. Van Regenmortellei,6.0,2150.0,Borsbeek,Antwerpen, gevel buiten,Y,,,"L. Van Regenmortellei 6, Antwerpen, 2150, Belgique",,,,,
1784.0,,Dijleweg ,,2820.0,Rijmenam,Antwerpen,zij ingang spelers- en inkomhal,Y,,,"Dijleweg  , Antwerpen, 2820, Belgique","Dijleweg, Rijmenam, Bonheiden, Mechelen, Antwerpen, Vlaanderen, 2820, België / Belgique / Belgien","(51.0008423, 4.5829482, 0.0)",51.0008423,4.5829482,0.0
1785.0,,Mechelsbroekstraat,4.0,2820.0,Bonheiden,Antwerpen, naast inkompoort,Y,,,"Mechelsbroekstraat 4, Antwerpen, 2820, Belgique","4, Mechelsbroekstraat, Bonheiden, Mechelen, Antwerpen, Vlaanderen, 2820, België / Belgique / Belgien","(51.02759675, 4.5231234, 0.0)",51.02759675,4.5231234,0.0
1786.0,,Morrensplein,10.0,2820.0,Bonheiden,Antwerpen, tss biblioth en cultuurcentr,Y,,,"Morrensplein 10, Antwerpen, 2820, Belgique","Jacques Morrensplein, Bonheiden, Mechelen, Antwerpen, Vlaanderen, 2820, België / Belgique / Belgien","(51.025128699999996, 4.548746938414423, 0.0)",51.025128699999996,4.548746938414423,0.0
1787.0,,Eisenhouwerlaan,,2820.0,Bonheiden,Antwerpen, inkomloket voetbal,Y,,,"Eisenhouwerlaan , Antwerpen, 2820, Belgique",,,,,
1788.0,,Waversesteenweg,,2820.0,Bonheiden,Antwerpen, inkomhal sporthal,Y,,,"Waversesteenweg , Antwerpen, 2820, Belgique","Waversesteenweg, Bonheiden, Mechelen, Antwerpen, Vlaanderen, 2820, België / Belgique / Belgien","(51.0257245, 4.5489366, 0.0)",51.0257245,4.5489366,0.0
1789.0,,St. Maartensberg ,,2820.0,Bonheiden,Antwerpen,nst inrijpoort gemeenschpscentr,Y,,,"St. Maartensberg  , Antwerpen, 2820, Belgique","Sint-Maartensberg, Rijmenam, Bonheiden, Mechelen, Antwerpen, Vlaanderen, 2820, België / Belgique / Belgien","(51.0011909, 4.5841113, 0.0)",51.0011909,4.5841113,0.0
1791.0,,Covelierstraat,15.0,2600.0,Berchem,Antwerpen, 3e verd infobalie,,,,"Covelierstraat 15, Antwerpen, 2600, Belgique",,,,,
1811.0,,Meester van der Borghtstraat,150.0,2580.0,Putte,Antwerpen,ingang,,,,"Meester van der Borghtstraat 150, Antwerpen, 2580, Belgique","150, Meester van der Borghtstraat, Putte, Mechelen, Antwerpen, Vlaanderen, 2580, België / Belgique / Belgien","(51.02706165, 4.656230056113564, 0.0)",51.02706165,4.656230056113564,0.0
1815.0,,Oude Liersebaan,4.0,2390.0,Malle,Antwerpen,Neurologie,y,,,"Oude Liersebaan 4, Antwerpen, 2390, Belgique","H, 4, Andreas Vesaliuslaan - Oude Liersebaan, Westmalle, Malle, Antwerpen, Vlaanderen, 2390, België / Belgique / Belgien","(51.274945450000004, 4.643854807861932, 0.0)",51.274945450000004,4.643854807861932,0.0
1816.0,,Oude Liersebaan,4.0,2390.0,MALLE,Antwerpen,Geriaterie,Y,,,"Oude Liersebaan 4, Antwerpen, 2390, Belgique","H, 4, Andreas Vesaliuslaan - Oude Liersebaan, Westmalle, Malle, Antwerpen, Vlaanderen, 2390, België / Belgique / Belgien","(51.274945450000004, 4.643854807861932, 0.0)",51.274945450000004,4.643854807861932,0.0
1817.0,,Oude Liersebaan,4.0,2390.0,MALLE,Antwerpen,Ortho,Y,,,"Oude Liersebaan 4, Antwerpen, 2390, Belgique","H, 4, Andreas Vesaliuslaan - Oude Liersebaan, Westmalle, Malle, Antwerpen, Vlaanderen, 2390, België / Belgique / Belgien","(51.274945450000004, 4.643854807861932, 0.0)",51.274945450000004,4.643854807861932,0.0
1818.0,,Oude Liersebaan,4.0,2390.0,MALLE,Antwerpen,SP Dienst,Y,,,"Oude Liersebaan 4, Antwerpen, 2390, Belgique","H, 4, Andreas Vesaliuslaan - Oude Liersebaan, Westmalle, Malle, Antwerpen, Vlaanderen, 2390, België / Belgique / Belgien","(51.274945450000004, 4.643854807861932, 0.0)",51.274945450000004,4.643854807861932,0.0
1820.0,,Rubensstraat,160.0,2300.0,Turnhout,Antwerpen,"glvl, spoedafdeling",Y,,,"Rubensstraat 160, Antwerpen, 2300, Belgique","160, Rubensstraat, Blijkhoef, Turnhout, Antwerpen, Vlaanderen, 2300, België / Belgique / Belgien","(51.31411335, 4.943737007632642, 0.0)",51.31411335,4.943737007632642,0.0
1853.0,,Grote Markt,1.0,2300.0,Turnhout,Antwerpen, onthaal,Y,,,"Grote Markt 1, Antwerpen, 2300, Belgique","Stadhuis Turnhout, 1,2, Grote Markt, Turnhout, Antwerpen, Vlaanderen, 2300, België / Belgique / Belgien","(51.32318835, 4.9474834832315775, 0.0)",51.32318835,4.9474834832315775,0.0
